 ,Chamber 1 IntDen,Chamber 2 IntDen,Chamber 3 IntDen,Chamber 4 IntDen,Chamber 5 IntDen,Chamber 6 IntDen,Chamber 7 IntDen,Chamber 8 IntDen,Chamber 9 IntDen,Chamber 10 IntDen,Chamber 11 IntDen,Chamber 12 IntDen,Chamber 13 IntDen,Chamber 14 IntDen,Chamber 15 IntDen,Chamber 16 IntDen,Chamber 17 IntDen,Chamber 18 IntDen,Chamber 19 IntDen,Chamber 20 IntDen,Chamber 21 IntDen,Chamber 22 IntDen,Chamber 23 IntDen,Chamber 24 IntDen,Chamber 25 IntDen,Chamber 26 IntDen,Chamber 27 IntDen,Chamber 28 IntDen,Chamber 29 IntDen,Chamber 30 IntDen,Chamber 31 IntDen,Chamber 32 IntDen,Chamber 33 IntDen,Chamber 34 IntDen,Chamber 35 IntDen,Chamber 36 IntDen,Chamber 37 IntDen,Chamber 38 IntDen,Chamber 39 IntDen,Chamber 40 IntDen,Chamber 41 IntDen,Chamber 42 IntDen,Chamber 43 IntDen,Chamber 44 IntDen,Chamber 45 IntDen,Chamber 46 IntDen,Chamber 47 IntDen,Chamber 48 IntDen,Chamber 49 IntDen,Chamber 50 IntDen,Chamber 51 IntDen,Chamber 52 IntDen,Chamber 53 IntDen,Chamber 54 IntDen,Chamber 55 IntDen,Chamber 56 IntDen,Chamber 57 IntDen,Chamber 58 IntDen,Chamber 59 IntDen,Chamber 60 IntDen,Chamber 61 IntDen,Chamber 62 IntDen,Chamber 63 IntDen,Chamber 64 IntDen,Chamber 65 IntDen,Chamber 66 IntDen,Chamber 67 IntDen,Chamber 68 IntDen,Chamber 69 IntDen,Chamber 70 IntDen,Chamber 71 IntDen,Chamber 72 IntDen,Chamber 73 IntDen,Chamber 74 IntDen,Chamber 75 IntDen,Chamber 76 IntDen,Chamber 77 IntDen,Chamber 78 IntDen,Chamber 79 IntDen,Chamber 80 IntDen,Chamber 81 IntDen,Chamber 82 IntDen,Chamber 83 IntDen,Chamber 84 IntDen,Chamber 85 IntDen,Chamber 86 IntDen,Chamber 87 IntDen,Chamber 88 IntDen,Chamber 89 IntDen,Chamber 90 IntDen,Chamber 91 IntDen,Chamber 92 IntDen,Chamber 93 IntDen,Chamber 94 IntDen,Chamber 95 IntDen,Chamber 96 IntDen,Chamber 97 IntDen,Chamber 98 IntDen,Chamber 99 IntDen,Chamber 100 IntDen,Chamber 101 IntDen,Chamber 102 IntDen,Chamber 103 IntDen,Chamber 104 IntDen,Chamber 105 IntDen,Chamber 106 IntDen,Chamber 107 IntDen,Chamber 108 IntDen,Chamber 109 IntDen,Chamber 110 IntDen,Chamber 111 IntDen,Chamber 112 IntDen,Chamber 113 IntDen,Chamber 114 IntDen,Chamber 115 IntDen,Chamber 116 IntDen,Chamber 117 IntDen,Chamber 118 IntDen,Chamber 119 IntDen,Chamber 120 IntDen,Chamber 121 IntDen,Chamber 122 IntDen,Chamber 123 IntDen,Chamber 124 IntDen,Chamber 125 IntDen,Chamber 126 IntDen,Chamber 127 IntDen,Chamber 128 IntDen,Chamber 129 IntDen,Chamber 130 IntDen,Chamber 131 IntDen,Chamber 132 IntDen,Chamber 133 IntDen,Chamber 134 IntDen,Chamber 135 IntDen,Chamber 136 IntDen,Chamber 137 IntDen,Chamber 138 IntDen,Chamber 139 IntDen,Chamber 140 IntDen,Chamber 141 IntDen,Chamber 142 IntDen,Chamber 143 IntDen,Chamber 144 IntDen,Chamber 145 IntDen,Chamber 146 IntDen,Chamber 147 IntDen,Chamber 148 IntDen,Chamber 149 IntDen,Chamber 150 IntDen,Chamber 151 IntDen,Chamber 152 IntDen,Chamber 153 IntDen,Chamber 154 IntDen,Chamber 155 IntDen,Chamber 156 IntDen,Chamber 157 IntDen,Chamber 158 IntDen,Chamber 159 IntDen,Chamber 160 IntDen
11,940946.000,855437.000,923684.000,980731.000,1028142.000,1068860.000,1116253.000,1693039.000,1196901.000,1213841,1241147,1618012.000,1238724.000,1220676.000,1186717.000,1622836.000,1658425.000,1127279,1227855.000,1016290.000,831745.000,886877.000,947612.000,1082866.000,1047760.000,1090310.000,1143552.000,1179193.000,1228736.000,1245529,1279439.000,1275066,1278954.000,1613095.000,1222276,1196950.000,1169862.000,1560411.000,1175829.000,1056862.000,871412.000,934879.000,990896.000,1035402.000,1080191.000,1410794.000,1181790.000,1213638.000,1257727,1287694,1315486.000,1293658.000,1305665.000,1720553.000,1244122,1643729.000,1204658.000,1371019.000,1157964.000,1113856.000,886498.000,940661.000,994062.000,1036957.000,1074221.000,1127339.000,1170442.000,1212662,1249291,1293903.000,1722688.000,1472776.000,1302190.000,1274670,1234038,1219268.000,1633300.000,1244326.000,1127717.000,1096641.000,897252.000,949297.000,994847.000,1034997.000,1412227.000,1126936.000,1156099.000,1186851.000,1219443,1258252,1571266.000,1281322.000,1680042.000,1242229,1325152.000,1484344.000,1578040.000,1134280.000,1097226.000,1079788.000,892338.000,949836.000,996819.000,1027422.000,1068726.000,1111326.000,1145606.000,1182036.000,1208539,1499098.000,1252624,1544617.000,1245325,1669769.000,1619374.000,1556965.000,1174793.000,1397280.000,1160190.000,1065754.000,884811.000,935135.000,1486406.000,1031002.000,1060090.000,1104863.000,1141281.000,1169440.000,1199162.000,1224003,1604562.000,1290828.000,1228490,1218737.000,1192506.000,1613408.000,1530400.000,1433079.000,1483975.000,1048691.000,882126.000,936512.000,977987.000,993967.000,1029833.000,1162821.000,1104407.000,1123639.000,1145655.000,1171920.000,1170245.000,1170121,1461518.000,1149472.000,1573319.000,1587728.000,1420115.000,1345562.000,1263729.000,986822.000
12,953600.000,853200.000,921328.000,978799.000,1027507.000,1067927.000,1116648.000,1732743.000,1192279.000,1208983,1238411,1642362.000,1234996.000,1215797.000,1185994.000,1661503.000,1695230.000,1124407,1245333.000,1014698.000,829806.000,886794.000,946223.000,1095985.000,1046838.000,1088431.000,1140318.000,1178559.000,1226515.000,1238746,1275892.000,1273603,1275681.000,1632220.000,1221347,1194186.000,1169494.000,1584716.000,1190291.000,1053510.000,870819.000,933982.000,988003.000,1033086.000,1079713.000,1442116.000,1177331.000,1206629.000,1256928,1284778,1309582.000,1290995.000,1304550.000,1748900.000,1244005,1667147.000,1203929.000,1410865.000,1155237.000,1111319.000,884256.000,938865.000,991332.000,1033969.000,1070577.000,1124463.000,1167769.000,1209868,1244654,1288342.000,1737612.000,1499346.000,1297613.000,1271002,1228666,1217245.000,1658501.000,1273241.000,1125956.000,1091798.000,894039.000,945217.000,992160.000,1031038.000,1434661.000,1124106.000,1153235.000,1183130.000,1219913,1257100,1591239.000,1276068.000,1713615.000,1240177,1351306.000,1512188.000,1602454.000,1131373.000,1098196.000,1074137.000,890210.000,947702.000,995744.000,1023926.000,1062671.000,1109837.000,1143483.000,1183236.000,1205715,1514575.000,1250744,1564326.000,1243743,1696754.000,1650974.000,1574950.000,1176270.000,1420514.000,1183367.000,1063112.000,883341.000,933566.000,1526437.000,1030533.000,1057503.000,1104261.000,1137711.000,1165683.000,1197904.000,1221471,1626989.000,1290025.000,1226449,1215608.000,1195538.000,1639799.000,1559150.000,1451447.000,1510783.000,1049091.000,881007.000,936997.000,975891.000,994548.000,1027516.000,1189760.000,1105461.000,1124244.000,1144503.000,1170578.000,1168421.000,1168124,1474777.000,1148967.000,1601085.000,1618575.000,1444230.000,1360600.000,1281632.000,986781.000
13,964065.000,852312.000,921267.000,976589.000,1026847.000,1064673.000,1111022.000,1771237.000,1190814.000,1206164,1238610,1664585.000,1231844.000,1213825.000,1183882.000,1690917.000,1736190.000,1121366,1265322.000,1011765.000,827084.000,884726.000,941842.000,1109132.000,1045000.000,1085766.000,1136468.000,1178014.000,1222472.000,1239130,1272921.000,1269952,1274859.000,1654932.000,1216345,1192241.000,1168175.000,1602844.000,1209612.000,1049741.000,868827.000,932316.000,987443.000,1029510.000,1073436.000,1474000.000,1178588.000,1203830.000,1254012,1278789,1304899.000,1288652.000,1299303.000,1783523.000,1242378,1689920.000,1198676.000,1453246.000,1157456.000,1112029.000,884150.000,937127.000,988023.000,1030983.000,1068525.000,1122416.000,1163025.000,1205002,1239839,1284400.000,1761631.000,1523582.000,1296050.000,1265984,1224297,1213662.000,1686727.000,1296841.000,1123550.000,1091118.000,894077.000,945439.000,990787.000,1028657.000,1457193.000,1120617.000,1150211.000,1177184.000,1214781,1253699,1606073.000,1274691.000,1744893.000,1236007,1374894.000,1539724.000,1633880.000,1129240.000,1091794.000,1072358.000,887323.000,948399.000,991981.000,1021960.000,1061213.000,1107504.000,1141845.000,1177464.000,1204506,1527535.000,1248906,1577973.000,1241116,1718207.000,1676082.000,1595324.000,1176656.000,1445667.000,1207783.000,1061494.000,880750.000,931817.000,1566125.000,1024914.000,1057471.000,1100277.000,1136005.000,1166720.000,1192493.000,1216916,1651760.000,1289083.000,1223446,1214182.000,1191629.000,1662402.000,1582322.000,1462536.000,1537698.000,1050579.000,879778.000,937463.000,974768.000,991281.000,1024549.000,1219449.000,1103303.000,1120846.000,1140838.000,1167607.000,1165102.000,1165094,1488979.000,1147179.000,1627783.000,1650646.000,1460874.000,1379385.000,1297465.000,981817.000
14,974527.000,852460.000,919420.000,976148.000,1025919.000,1062577.000,1109718.000,1807942.000,1190899.000,1204647,1234224,1685154.000,1230318.000,1211866.000,1183830.000,1731854.000,1774863.000,1120126,1286254.000,1009734.000,826658.000,884859.000,940745.000,1124232.000,1042711.000,1084811.000,1137260.000,1172329.000,1221181.000,1235732,1273665.000,1268132,1271143.000,1679798.000,1216719,1191216.000,1167194.000,1623410.000,1224584.000,1049983.000,867339.000,929027.000,984079.000,1029907.000,1071230.000,1502622.000,1176288.000,1200351.000,1253218,1278838,1304660.000,1284840.000,1296936.000,1810555.000,1239039,1710847.000,1197904.000,1489907.000,1156782.000,1109195.000,883059.000,932976.000,986595.000,1026234.000,1065276.000,1118947.000,1162233.000,1202957,1237411,1280176.000,1776603.000,1545741.000,1293316.000,1262814,1224366,1208597.000,1710296.000,1320894.000,1119318.000,1088214.000,891588.000,943007.000,989111.000,1028177.000,1480084.000,1119769.000,1147384.000,1173941.000,1210415,1253293,1624772.000,1275243.000,1774557.000,1233057,1396218.000,1563546.000,1658081.000,1128114.000,1089468.000,1070712.000,885701.000,944399.000,992009.000,1018659.000,1058022.000,1105093.000,1139123.000,1175764.000,1200642,1538666.000,1244133,1594425.000,1239320,1741564.000,1704986.000,1611883.000,1173013.000,1470126.000,1231333.000,1059674.000,878509.000,930941.000,1603257.000,1024629.000,1055605.000,1097203.000,1133798.000,1161931.000,1193250.000,1215975,1680117.000,1288012.000,1222882,1209774.000,1192815.000,1684260.000,1612327.000,1483692.000,1563749.000,1048051.000,879855.000,935599.000,974892.000,990333.000,1024487.000,1245137.000,1103876.000,1119166.000,1139941.000,1167589.000,1162801.000,1164303,1502716.000,1144317.000,1651989.000,1676829.000,1474263.000,1390657.000,1310974.000,983398.000
15,984664.000,853143.000,919856.000,972770.000,1022672.000,1063242.000,1107003.000,1847620.000,1189143.000,1205049,1230642,1709982.000,1227592.000,1208420.000,1181027.000,1764897.000,1820122.000,1119264,1304010.000,1008241.000,827068.000,880517.000,939448.000,1133960.000,1040298.000,1079108.000,1133646.000,1171543.000,1216395.000,1236130,1270909.000,1265007,1270983.000,1694606.000,1215891,1190808.000,1165808.000,1646636.000,1237224.000,1047905.000,866340.000,926379.000,979952.000,1026848.000,1069986.000,1534689.000,1170500.000,1197169.000,1249142,1274944,1301851.000,1278730.000,1294992.000,1844524.000,1238198,1733456.000,1203736.000,1529459.000,1154724.000,1106572.000,878346.000,930293.000,984070.000,1024319.000,1061529.000,1113934.000,1156532.000,1197671,1233863,1276958.000,1796579.000,1571155.000,1290047.000,1260304,1218532,1207342.000,1734041.000,1345107.000,1119490.000,1084466.000,888745.000,938937.000,985671.000,1023409.000,1501159.000,1114756.000,1141470.000,1174266.000,1205527,1251035,1640026.000,1269006.000,1805459.000,1233078,1419015.000,1593527.000,1682853.000,1125929.000,1085596.000,1069609.000,884660.000,943153.000,988707.000,1015671.000,1058303.000,1101985.000,1136394.000,1174173.000,1199003,1549810.000,1241863,1609990.000,1234092,1764389.000,1733233.000,1624505.000,1172634.000,1496508.000,1255378.000,1058142.000,878076.000,929149.000,1638027.000,1025204.000,1053425.000,1096494.000,1130255.000,1158567.000,1190433.000,1212946,1702125.000,1285850.000,1218923,1211404.000,1188770.000,1704908.000,1634451.000,1495799.000,1588889.000,1048939.000,879385.000,935841.000,977156.000,988691.000,1021887.000,1270161.000,1104708.000,1118944.000,1137661.000,1163826.000,1163068.000,1162117,1515986.000,1142441.000,1671040.000,1700065.000,1485900.000,1404540.000,1325983.000,980434.000
16,993335.000,850920.000,919402.000,971314.000,1021296.000,1061869.000,1104610.000,1880359.000,1186634.000,1202278,1228880,1731127.000,1226075.000,1206904.000,1176913.000,1793706.000,1857603.000,1116997,1320345.000,1003714.000,826871.000,876591.000,936810.000,1144702.000,1038560.000,1079103.000,1131237.000,1167684.000,1212902.000,1230150,1267069.000,1261042,1267534.000,1712652.000,1210644,1187730.000,1163871.000,1662879.000,1252788.000,1044860.000,861919.000,924888.000,977892.000,1023689.000,1066883.000,1555631.000,1169870.000,1192807.000,1244622,1271041,1297651.000,1273425.000,1291128.000,1872407.000,1232887,1752261.000,1203918.000,1566950.000,1152576.000,1106065.000,879583.000,929749.000,980860.000,1020216.000,1061177.000,1111064.000,1154559.000,1194828,1229532,1273970.000,1811881.000,1590373.000,1284820.000,1255233,1217763,1202627.000,1756975.000,1365785.000,1117430.000,1081986.000,885357.000,935384.000,982277.000,1017761.000,1520919.000,1111049.000,1139923.000,1166168.000,1201746,1244659,1650800.000,1265815.000,1827802.000,1227611,1439831.000,1616664.000,1704338.000,1122831.000,1083938.000,1068545.000,882985.000,942454.000,985261.000,1014755.000,1052603.000,1101058.000,1131623.000,1169375.000,1193350,1561930.000,1238786,1622647.000,1232233,1786616.000,1756485.000,1643591.000,1168465.000,1520022.000,1275315.000,1055906.000,874970.000,925279.000,1672853.000,1022120.000,1051196.000,1091542.000,1127590.000,1156313.000,1184147.000,1211390,1724188.000,1282631.000,1215869,1206512.000,1184926.000,1723291.000,1655939.000,1509790.000,1613317.000,1046097.000,876031.000,934017.000,976471.000,987413.000,1020793.000,1297991.000,1104558.000,1113814.000,1134734.000,1164608.000,1161323.000,1156793,1528260.000,1140485.000,1690938.000,1728630.000,1504114.000,1421925.000,1342740.000,979923.000
17,1002990.000,851755.000,916211.000,968235.000,1019030.000,1058338.000,1100118.000,1909219.000,1185083.000,1197704,1225510,1747686.000,1220961.000,1201246.000,1172876.000,1829732.000,1892101.000,1112662,1334428.000,1000278.000,822232.000,875394.000,933266.000,1153916.000,1035638.000,1073231.000,1128248.000,1164916.000,1209344.000,1225333,1264902.000,1258876,1265304.000,1728401.000,1209476,1185006.000,1160493.000,1682622.000,1264424.000,1039223.000,863552.000,920613.000,973190.000,1020350.000,1062399.000,1588074.000,1165885.000,1189068.000,1242112,1265463,1289848.000,1268706.000,1286440.000,1898818.000,1228622,1771655.000,1200256.000,1601255.000,1151541.000,1102677.000,876766.000,924934.000,975750.000,1019758.000,1055360.000,1104774.000,1147965.000,1186988,1223243,1269278.000,1825630.000,1611007.000,1278740.000,1248045,1210313,1199591.000,1780283.000,1388759.000,1112119.000,1076523.000,883824.000,931949.000,977492.000,1013553.000,1537653.000,1107135.000,1135287.000,1163798.000,1199617,1242576,1663322.000,1263857.000,1861887.000,1224977,1457493.000,1638960.000,1724955.000,1119403.000,1080179.000,1061624.000,882740.000,942020.000,983579.000,1008788.000,1051601.000,1099227.000,1126981.000,1164870.000,1192551,1573305.000,1237606,1632269.000,1228916,1804045.000,1779792.000,1654035.000,1168404.000,1540487.000,1294907.000,1052209.000,874584.000,923754.000,1705894.000,1018728.000,1045371.000,1090285.000,1121884.000,1151619.000,1180636.000,1204967,1741880.000,1279873.000,1209964,1202103.000,1181194.000,1740618.000,1681195.000,1522684.000,1637430.000,1046689.000,874036.000,934804.000,975324.000,989272.000,1017744.000,1320467.000,1102250.000,1114894.000,1131693.000,1159674.000,1159126.000,1152268,1539366.000,1137496.000,1712641.000,1746890.000,1517879.000,1432879.000,1356346.000,981902.000
18,1011571.000,850415.000,915598.000,967924.000,1016538.000,1056068.000,1096945.000,1931384.000,1182404.000,1197219,1225444,1765229.000,1218675.000,1200626.000,1166873.000,1868304.000,1931213.000,1110515,1354441.000,999443.000,823173.000,871688.000,930220.000,1165120.000,1033273.000,1072009.000,1125189.000,1158900.000,1202967.000,1221746,1263344.000,1254187,1264475.000,1744302.000,1204369,1180013.000,1159902.000,1700481.000,1280370.000,1037205.000,858958.000,917073.000,970537.000,1021530.000,1059771.000,1616195.000,1164536.000,1182317.000,1237807,1262428,1284952.000,1261182.000,1283647.000,1926454.000,1226307,1789916.000,1201876.000,1634709.000,1148696.000,1101256.000,873472.000,921111.000,973394.000,1016175.000,1053043.000,1101829.000,1143383.000,1183827,1219221,1261504.000,1838994.000,1631381.000,1278048.000,1246782,1209305,1193091.000,1798194.000,1407183.000,1109264.000,1075490.000,880327.000,928111.000,974401.000,1012210.000,1555061.000,1105655.000,1131679.000,1160056.000,1195726,1237970,1679630.000,1259280.000,1886977.000,1219152,1475437.000,1657816.000,1746028.000,1117066.000,1077653.000,1060483.000,879655.000,939205.000,981634.000,1008164.000,1049169.000,1096097.000,1124302.000,1159662.000,1185999,1579737.000,1233387,1647086.000,1223685,1824474.000,1800587.000,1672905.000,1164726.000,1563256.000,1317357.000,1051568.000,872392.000,921528.000,1738837.000,1017894.000,1044501.000,1086734.000,1121859.000,1148715.000,1178838.000,1203713,1764396.000,1277379.000,1207353,1198300.000,1179759.000,1758849.000,1701934.000,1533808.000,1659091.000,1046689.000,871782.000,934112.000,973576.000,1012250.000,1016737.000,1347529.000,1100210.000,1110367.000,1129754.000,1157860.000,1156189.000,1153410,1555197.000,1137105.000,1729899.000,1771807.000,1531379.000,1443703.000,1371659.000,978333.000
19,1021225.000,847905.000,913223.000,966077.000,1016405.000,1054294.000,1095455.000,1958963.000,1177104.000,1191302,1222520,1784681.000,1216633.000,1195612.000,1165400.000,1903433.000,1961467.000,1108886,1369807.000,996021.000,818318.000,870193.000,927711.000,1173799.000,1028476.000,1068170.000,1122688.000,1156745.000,1199488.000,1217570,1256887.000,1251427,1257573.000,1762816.000,1202957,1180583.000,1157997.000,1715825.000,1293512.000,1036025.000,856691.000,915438.000,966883.000,1017875.000,1056977.000,1642513.000,1159950.000,1179047.000,1235958,1255023,1279579.000,1257691.000,1279414.000,1956772.000,1221238,1808931.000,1199383.000,1675098.000,1146955.000,1097354.000,870287.000,917750.000,969487.000,1014118.000,1047708.000,1096639.000,1139808.000,1180326,1212617,1257691.000,1850710.000,1650987.000,1274672.000,1239318,1202875,1191923.000,1820268.000,1428218.000,1104644.000,1070779.000,877535.000,926237.000,970350.000,1007036.000,1571125.000,1101432.000,1124865.000,1153570.000,1192981,1230406,1691477.000,1257535.000,1909011.000,1214487,1492101.000,1679035.000,1763944.000,1111327.000,1074512.000,1058489.000,877076.000,935947.000,977511.000,1001339.000,1044620.000,1090525.000,1123751.000,1157596.000,1180623,1591568.000,1229019,1659334.000,1222794,1845524.000,1823018.000,1682956.000,1160738.000,1585091.000,1332734.000,1049472.000,869277.000,919704.000,1765552.000,1013132.000,1040426.000,1080585.000,1118426.000,1144363.000,1174194.000,1197269,1779240.000,1273829.000,1202586,1198295.000,1175676.000,1776119.000,1723055.000,1544517.000,1683402.000,1045698.000,872551.000,933878.000,975185.000,1042916.000,1018320.000,1367683.000,1098468.000,1109284.000,1129675.000,1157116.000,1154199.000,1150771,1566959.000,1132019.000,1750975.000,1792238.000,1544205.000,1454520.000,1381544.000,977168.000
20,1031543.000,846272.000,911982.000,965908.000,1012349.000,1051475.000,1089661.000,1973220.000,1175029.000,1189349,1219765,1802719.000,1212781.000,1195334.000,1161489.000,1935418.000,1996339.000,1104196,1386836.000,992749.000,818943.000,868837.000,924802.000,1179643.000,1026536.000,1062937.000,1117240.000,1154520.000,1196560.000,1214339,1251421.000,1245415,1257667.000,1773348.000,1195760,1174804.000,1154247.000,1732525.000,1299841.000,1033223.000,854698.000,912289.000,962640.000,1013889.000,1050415.000,1665290.000,1154074.000,1173212.000,1228660,1251189,1273984.000,1249854.000,1274487.000,1979956.000,1216504,1826099.000,1231617.000,1704623.000,1145242.000,1094933.000,866778.000,913787.000,966170.000,1008522.000,1042176.000,1090921.000,1134514.000,1173952,1208602,1250720.000,1866861.000,1668890.000,1266788.000,1233574,1197599,1185600.000,1838878.000,1443552.000,1102380.000,1065776.000,875069.000,919105.000,966457.000,1002031.000,1586272.000,1097705.000,1121453.000,1150848.000,1183958,1226830,1700534.000,1253808.000,1932715.000,1209999,1507520.000,1697982.000,1779220.000,1107455.000,1069234.000,1054254.000,875102.000,933228.000,973923.000,999534.000,1038523.000,1085786.000,1117486.000,1154168.000,1178238,1599043.000,1221886,1672811.000,1213681,1860776.000,1844255.000,1696135.000,1158931.000,1606640.000,1353905.000,1043636.000,869262.000,916797.000,1795104.000,1008822.000,1035637.000,1075766.000,1112414.000,1139339.000,1167664.000,1193204,1801933.000,1269683.000,1197216,1194260.000,1170731.000,1790022.000,1742298.000,1554074.000,1704695.000,1043500.000,868608.000,931986.000,972750.000,1065857.000,1015604.000,1391485.000,1094360.000,1107434.000,1127550.000,1152658.000,1152465.000,1147734,1577661.000,1130981.000,1771451.000,1813675.000,1555238.000,1463794.000,1393131.000,974529.000
21,1040175.000,845789.000,909899.000,961202.000,1011012.000,1048349.000,1086199.000,1983439.000,1173872.000,1186126,1215733,1821028.000,1207956.000,1189394.000,1159794.000,1966044.000,2026872.000,1098526,1403719.000,989877.000,815587.000,864439.000,921038.000,1186790.000,1022232.000,1061645.000,1112581.000,1149654.000,1190592.000,1209121,1247675.000,1241233,1253152.000,1784252.000,1191254,1175253.000,1150583.000,1744344.000,1313474.000,1031147.000,851799.000,908017.000,960314.000,1007483.000,1046700.000,1688999.000,1150489.000,1168140.000,1224251,1247129,1267415.000,1242014.000,1265855.000,2000872.000,1210401,1840527.000,1260720.000,1734366.000,1141956.000,1093577.000,863932.000,910749.000,960666.000,1003924.000,1036192.000,1087526.000,1127748.000,1167713,1201314,1244031.000,1872446.000,1684491.000,1261565.000,1227080,1191836,1177519.000,1855887.000,1459247.000,1096657.000,1062357.000,871868.000,917539.000,962062.000,997180.000,1601029.000,1089240.000,1116063.000,1143067.000,1179458,1223442,1713586.000,1245218.000,1949283.000,1204406,1520554.000,1716902.000,1794590.000,1099925.000,1063213.000,1049152.000,871039.000,927181.000,969985.000,995900.000,1034839.000,1082641.000,1112490.000,1147818.000,1173206,1601550.000,1216657,1678421.000,1211704,1876713.000,1863734.000,1704421.000,1154554.000,1627499.000,1367632.000,1040085.000,866019.000,913214.000,1819374.000,1008927.000,1031521.000,1073417.000,1106905.000,1134047.000,1166261.000,1188697,1818203.000,1275989.000,1191581,1189148.000,1167540.000,1805571.000,1765321.000,1564444.000,1725019.000,1037825.000,866519.000,931786.000,971061.000,1089733.000,1010245.000,1409057.000,1091731.000,1103934.000,1121126.000,1149507.000,1149783.000,1143672,1583570.000,1124833.000,1789025.000,1837032.000,1564544.000,1470363.000,1400856.000,970727.000
22,1046245.000,844694.000,907471.000,959980.000,1006568.000,1045538.000,1081273.000,1992542.000,1168740.000,1179611,1210947,1837212.000,1202323.000,1183666.000,1154218.000,1992014.000,2057179.000,1093922,1416299.000,984934.000,811837.000,863454.000,917322.000,1193086.000,1016646.000,1053239.000,1107378.000,1140991.000,1185094.000,1207623,1244557.000,1233625,1248291.000,1796068.000,1188241,1170091.000,1147978.000,1760584.000,1321939.000,1027897.000,848987.000,905357.000,952857.000,1003158.000,1040129.000,1711025.000,1143100.000,1163128.000,1219246,1240164,1259903.000,1233686.000,1261562.000,2024459.000,1204643,1853287.000,1287167.000,1765216.000,1140236.000,1090148.000,859694.000,905791.000,957026.000,996245.000,1028798.000,1081749.000,1122283.000,1160116,1194472,1235872.000,1879457.000,1698243.000,1257043.000,1222576,1187124,1171616.000,1872406.000,1475206.000,1091039.000,1059080.000,869512.000,913398.000,955663.000,993353.000,1613534.000,1083997.000,1109905.000,1136356.000,1174676,1217481,1719813.000,1240458.000,1967821.000,1196865,1532189.000,1732985.000,1807562.000,1097409.000,1059019.000,1042706.000,867563.000,926173.000,965297.000,989087.000,1030961.000,1078162.000,1107173.000,1140671.000,1166997,1607235.000,1210573,1685541.000,1207293,1887484.000,1882901.000,1712781.000,1149678.000,1644499.000,1383855.000,1034749.000,862086.000,908412.000,1849547.000,1003376.000,1028453.000,1068885.000,1100632.000,1129252.000,1158158.000,1182632,1831480.000,1392312.000,1187910,1187199.000,1163069.000,1818656.000,1776885.000,1572145.000,1744047.000,1037333.000,863617.000,928353.000,967148.000,1113675.000,1006714.000,1428602.000,1088119.000,1099032.000,1116117.000,1148476.000,1145088.000,1141132,1593101.000,1119187.000,1801657.000,1855570.000,1567397.000,1478373.000,1412438.000,970687.000
23,1055489.000,840511.000,905534.000,958642.000,1006210.000,1041447.000,1079148.000,1995786.000,1170349.000,1178538,1208807,1852309.000,1201118.000,1180931.000,1150789.000,2016373.000,2086904.000,1089318,1430599.000,982434.000,813536.000,858648.000,912528.000,1200393.000,1014209.000,1051442.000,1103539.000,1142021.000,1177222.000,1198622,1239613.000,1231166,1247525.000,1810300.000,1183535,1166997.000,1148407.000,1772443.000,1333129.000,1024986.000,846242.000,902825.000,948633.000,995798.000,1034446.000,1731355.000,1139038.000,1163770.000,1213799,1233706,1253413.000,1228730.000,1258092.000,2048465.000,1196075,1865938.000,1322646.000,1798403.000,1135954.000,1085577.000,856122.000,902470.000,951282.000,996956.000,1027287.000,1074366.000,1117316.000,1157405,1187339,1230725.000,1892506.000,1715565.000,1255968.000,1216584,1178855,1168681.000,1886666.000,1490819.000,1085598.000,1058084.000,866431.000,908524.000,951747.000,987909.000,1627062.000,1078941.000,1104805.000,1131408.000,1165804,1210368,1725455.000,1237313.000,1988097.000,1192824,1545079.000,1751426.000,1820063.000,1090787.000,1053663.000,1042111.000,867903.000,923638.000,963700.000,984775.000,1028436.000,1072784.000,1102174.000,1138111.000,1164808,1611779.000,1207773,1690841.000,1202637,1898605.000,1897359.000,1723892.000,1146429.000,1664571.000,1399996.000,1030944.000,861894.000,908387.000,1876634.000,1001583.000,1025533.000,1062689.000,1098005.000,1125201.000,1157237.000,1179753,1843646.000,1439012.000,1183825,1185423.000,1157305.000,1828804.000,1793634.000,1582844.000,1760126.000,1033691.000,861298.000,930090.000,965835.000,1138431.000,1006758.000,1449111.000,1085053.000,1096792.000,1113143.000,1143429.000,1142582.000,1138889,1603016.000,1116023.000,1820542.000,1870978.000,1577732.000,1485617.000,1421475.000,965374.000
